Subject Num	1	Block Order	1	date	Apr_04_1502
Trialnumber	Winpos	Losspos	Side	Order	Choice	RT	Choiceside	Winchosen	LossChosen	TotalMoney	Fixonset	Choiceonset	Monitoronset	Winresonset	Lossresonset	stima	stimb	Blocknum
55	0	1	0	1	0	0.09409208595752716	left	1	0	1.65	247.75311250000232	248.75351766700624	248.85497374999977	249.85945479200018	250.86826512500556	i	f	1
56	0	1	1	0	1	0.018915874883532524	left	0	1	1.5	251.87589508300152	252.87699170800624	252.90364537500136	254.91580375000194	253.90778262499953	i	f	1
57	1	1	1	1	1	0.0	left	1	1	1.5	255.92403754200495	256.92461045800155	256.93127116700634	257.9398855420004	258.9480713330049	i	f	1
58	1	1	1	0	1	0.11844278872013092	left	1	1	1.5	259.9546780000019	260.9552473750009	261.0799226250019	263.0911457080001	262.08341950000613	i	f	1
59	1	1	0	1	0	0.11432749778032303	left	0	0	1.5	264.09604875000514	265.0969802920008	265.2191787920019	266.22329850000096	267.23208420800074	i	f	1
60	1	1	0	0	0	0.0	left	0	0	1.5	268.238902875004	269.2395789170041	269.2465239170051	271.25962558299943	270.250583208006	i	f	1
61	1	1	1	1	1	0.135667085647583	left	1	1	1.5	272.26589625000634	273.2662994170023	273.4095965420056	274.41314629200497	275.421781750003	i	f	1
62	0	1	0	0	0	0.08132366836071014	left	1	0	1.65	276.42891995800164	277.4294091250049	277.5185885000028	279.53201941700536	278.52358137500414	i	f	1
63	1	1	1	1	1	0.03604266420006752	left	1	1	1.65	280.54077854200295	281.5412304170022	281.58351275000314	282.5872182500025	283.59489650000614	i	f	1
64	1	1	1	0	1	0.04075687378644943	left	1	1	1.65	284.6005120830014	285.6010778330019	285.64877041699947	287.65967966700555	286.6518525420033	i	f	1
65	1	0	0	1	0	0.057904500514268875	left	0	1	1.5	288.6651353330017	289.6655527500043	289.72940787500556	290.7329618330041	291.74048200000107	i	f	1
66	0	0	1	0	1	0.06838437169790268	left	0	0	1.5	292.7486839170015	293.7493287920006	293.8241648330004	295.8363681250048	294.82830912500503	i	f	1
67	1	0	0	1	0	0.0	left	0	1	1.35	296.8427785830063	297.84340395800245	297.85169862500334	298.8598983330012	299.8678312500051	i	f	1
68	1	0	1	0	1	0.11709995567798615	left	1	0	1.5	300.8749412920006	301.8757804580018	301.99981358300283	304.0101477080025	303.00341650000337	i	f	1
69	1	0	0	1	0	0.023476457223296165	left	0	1	1.35	305.01808041700133	306.0185396250017	306.04963300000236	307.05302925000433	308.0601249579995	i	f	1
70	1	0	1	0	1	0.12643636763095856	left	1	0	1.5	309.0674759169997	310.0686749170054	310.2046537920032	312.2165466670049	311.2083220830027	i	f	1
71	1	0	0	1	0	0.05124187469482422	left	0	1	1.35	313.2258314580031	314.2265759580041	314.2855070000005	315.2891921670016	316.2976776249998	i	f	1
72	1	1	0	0	0	0.0	left	0	0	1.35	317.3054237500037	318.3059582920032	318.3127415830022	320.33271466700535	319.3242451670012	i	f	1
73	1	0	0	1	0	0.0	left	0	1	1.2000000000000002	321.3388205420051	322.3392367080014	322.3457147080044	323.35711545800586	324.36561570800404	i	f	1
74	0	0	1	0	1	0.43170687556266785	left	0	0	1.2000000000000002	325.3734955830005	326.37382445800176	326.8114633330042	328.8263747500023	327.81636933300615	i	f	1
75	0	0	0	1	0	0.08104720711708069	left	1	1	1.2000000000000002	329.83157425000536	330.83234112500213	330.9203979580052	331.9237253750034	332.9312217500046	i	f	1
76	1	0	0	0	0	0.0	left	0	1	1.0500000000000003	333.93675020800583	334.93787000000157	334.9444693750047	336.9658039999995	335.95705708300375	i	f	1
77	1	0	1	1	1	0.1284559965133667	left	1	0	1.2000000000000002	337.97444841700053	338.9752177920018	339.10984250000183	340.11350475000654	341.12172191700665	i	f	1
78	1	1	0	0	0	0.0	left	0	0	1.2000000000000002	342.1299559580002	343.130729125005	343.1376149580028	345.15142066700355	344.1431945830045	i	f	1
79	1	0	0	1	0	0.016427375376224518	left	0	1	1.0500000000000003	346.15774470800534	347.1583214170023	347.1802559580028	348.1838287499995	349.19252454200614	i	f	1
80	0	1	0	0	0	1.0456457138061523	left	1	0	1.2000000000000002	350.20043400000577	351.20109516700177	352.25190554200526	354.2633379580002	353.25661145800404	i	f	1
81	0	0	0	1	0	0.8658145070075989	left	1	1	1.2000000000000002	361.6574798330039	362.6612724170045	363.53248358300334	364.5367072920053	365.5442806670035	a	h	2
82	1	1	1	0	1	0.5037367343902588	left	1	1	1.2000000000000002	366.5504721250036	367.55106745800003	368.06040029200085	370.0711731670017	369.0646990830064	a	h	2
83	1	1	0	1	0	0.0	left	0	0	1.2000000000000002	371.07728379200125	372.07786016700265	372.08809387500514	373.09754404200066	374.1068796670006	a	h	2
84	0	0	1	0	1	0.11584091931581497	left	0	0	1.2000000000000002	375.1133413330026	376.11419891700643	376.2371047500055	378.24785637500463	377.2409684580052	a	h	2
85	1	0	1	1	1	0.0	left	1	0	1.35	379.2532635830066	380.25375129200256	380.2600087500032	381.2654305000033	382.27283829200314	a	h	2
86	0	0	0	0	1	0.7642036080360413	right	0	0	1.35	383.2870942080044	384.2879318750056	385.05921254200075	387.0710681670025	386.06409479200374	a	h	2
87	1	0	0	1	0	0.20526374876499176	left	0	1	1.2000000000000002	388.07717662500363	389.07774891699955	389.28851287500584	390.2920559580016	391.2983179580042	a	h	2
88	1	0	0	0	1	1.9471960067749023	right	1	0	1.35	392.30758129199967	393.30808279200573	395.2590837919997	397.27025108300586	396.26380695800617	a	h	2
89	0	1	1	1	1	0.18891429901123047	left	0	1	1.2000000000000002	398.2779174580064	399.2783588750026	399.4723014580013	400.4761453750034	401.4829673750064	a	h	2
90	1	0	0	0	0	0.1908770054578781	left	0	1	1.0500000000000003	402.4909540420049	403.49149525000394	403.6873654170049	405.69744245800393	404.69108637500176	a	h	2
91	0	0	1	1	1	0.18908053636550903	left	0	0	1.0500000000000003	406.7058046670063	407.70663450000575	407.90118508300657	408.90516291700624	409.9115944170044	a	h	2
92	0	0	1	0	1	0.20824028551578522	left	0	0	1.0500000000000003	410.9173887500001	411.9183178750027	412.13140041700535	414.1406720830055	413.13510079200205	a	h	2
93	1	0	0	1	0	0.7495888471603394	left	0	1	0.9000000000000002	415.14652929200383	416.14748258300096	416.9025082500011	417.90686470800574	418.91344575000403	a	h	2
94	1	0	0	0	0	0.14312075078487396	left	0	1	0.7500000000000002	419.9221936670001	420.9227459579997	421.07161504200485	423.08123116700153	422.0756965000037	a	h	2
